,LTDValue,PurchaseFrequency,PurchaseRecencyDays
940,-0.22809496665792992,-0.8116014630028459,-0.5966328913940192
941,0.33415942654620184,1.9412805684174044,-0.8720488050774248
942,0.38361234340942,0.10602588080390415,-0.11465504244805931
943,0.9270245806644146,0.5648395527072791,-0.7540134134988223
944,-0.550579518707855,-0.8116014630028459,2.147689962808487
945,-0.3938836406009289,0.10602588080390415,-0.5966328913940192
946,-0.8483252243209447,-0.8116014630028459,0.7214289812337078
947,-0.80309661723988,-0.8116014630028459,0.1607608712353463
948,-0.14166385419433405,1.0236532246106542,-0.685159435077971
949,-0.7493574505683767,-0.8116014630028459,1.4984953091261737
950,0.9617233833031608,1.0236532246106542,-0.4097435213945653
952,1.4489560168570792,1.9412805684174044,-0.9409027834982762
953,2.735623791677048,3.7765352560309045,-0.006455933501007107
954,1.559816275626854,1.0236532246106542,-0.7441771308672721
955,0.8832949222157271,1.0236532246106542,-0.6654868698148706
956,0.25877841474442714,-0.8116014630028459,-0.3212169777106135
957,0.1077562430311267,1.0236532246106542,-0.6261417392886698
958,-0.0639662854152494,0.10602588080390415,-0.4785974998154167
959,-0.9160876129085712,-0.8116014630028459,-0.832703674551224
960,0.212088023046664,-0.8116014630028459,-0.2621992819213123
961,-0.628487683575786,-0.8116014630028459,1.1345528517588161
962,-0.4245315655306889,0.10602588080390415,-0.685159435077971
963,2.182920550502361,0.5648395527072791,-0.832703674551224
964,-0.7557124972494466,-0.8116014630028459,0.1902697191299969
965,1.0108418240252703,0.5648395527072791,-0.8917213703405251
966,-0.6386458478613168,-0.35278779109947084,1.5378404396523744
967,1.2068448427151102,1.4824668965140293,-0.8228673919196737
968,-0.969901107611432,-0.8116014630028459,-0.5966328913940192
969,0.2885715673135754,0.10602588080390415,-0.5376151956047179
970,2.2858277099168784,1.4824668965140293,-0.5671240434993685
971,0.08774961459072149,-0.35278779109947084,0.1312520233406957
972,-0.5977034905885371,-0.35278779109947084,0.632902437549756
973,-0.5946188772871991,-0.35278779109947084,-0.881885087708975
974,2.2013910662947103,1.0236532246106542,-0.8917213703405251
975,0.8808668731913807,-0.35278779109947084,1.036190025443314
976,0.04413144818907015,0.10602588080390415,-0.1441638903427099
977,-0.8332985739814949,-0.8116014630028459,0.7706103943914587
978,-0.9631496447631219,0.10602588080390415,-0.39990723876301515
979,-0.690155173592094,-0.8116014630028459,0.4755219154449527
981,-0.7972742547835393,-0.35278779109947084,-0.48843378244696695
982,-0.6348055662411771,-0.8116014630028459,-0.25236299928976214
983,-0.8371140795911821,-0.35278779109947084,1.9706368754405832
984,-0.5763094055627911,-0.35278779109947084,-0.8031948266565734
985,-0.4649412385787396,-0.35278779109947084,0.4951944807080531
986,-0.779869107440648,-0.8116014630028459,0.5050307633396033
988,-0.042497872358145776,0.5648395527072791,-0.8130311092881236
989,-0.9943054779071586,-0.8116014630028459,0.8493006554438604
990,-0.9847295498672618,-0.8116014630028459,1.8230926359673303
991,2.796349793296161,1.9412805684174044,-0.9605753487613766
992,-0.9788204713743371,-0.8116014630028459,0.8099555249176595
993,0.05929436658600887,-0.8116014630028459,-0.3703983908683645
994,-0.8546307189811096,-0.8116014630028459,-0.4097435213945653
995,0.7757174848309102,0.10602588080390415,-0.7441771308672721
998,-0.8805835899301183,-0.8116014630028459,-0.6064691740255693
999,-0.6857450437315463,-0.8116014630028459,0.534539611234254
1000,1.7380177308065625,3.3177215841275296,-0.734340848235722
1001,-0.9447534570021301,-0.8116014630028459,2.1378536801769368
1002,1.7912118252481106,2.8589079122241543,-0.9409027834982762
1003,-0.18616156896704955,0.10602588080390415,-0.9113939356036256
1004,-0.6582312841240294,-0.8116014630028459,1.9903094407036837
1005,-0.0690329795527886,-0.35278779109947084,1.6362032659678765
1006,-0.7002390098462672,-0.8116014630028459,1.6755483964940772
1008,-0.8444353906799,-0.8116014630028459,-0.6753231524464207
1009,-0.7557620492703517,-0.35278779109947084,1.1640616996534667
1010,-0.7845269974057206,-0.8116014630028459,1.4394776133368723
1011,0.2690728470874467,1.0236532246106542,1.7739112228095792
1012,-0.8967127727347051,-0.8116014630028459,1.655875831230977
1013,0.7220650341959907,1.4824668965140293,-0.6753231524464207
1014,-0.6882598087924766,-0.35278779109947084,1.4296413307053222
1015,0.22241961940536262,1.0236532246106542,-0.8425399571827742
1016,-0.07709757095508198,0.5648395527072791,0.1607608712353463
1017,-0.4187092030743481,-0.8116014630028459,-0.6359780219202199
1018,1.8746450404469523,0.10602588080390415,0.30830511070859934
1019,-0.82043982455664,-0.8116014630028459,1.1443891343903663
1020,1.3855046540881903,2.4000942403207794,-0.4982700650785171
1021,0.26946926325468684,-0.35278779109947084,-0.6064691740255693
1022,-0.6548989107181662,-0.35278779109947084,-0.7048320003410714
1023,0.19078065405750186,1.4824668965140293,-0.6261417392886698
1024,-0.13569283567527807,-0.35278779109947084,0.3476502412348001
1025,-0.31161489789335534,-0.35278779109947084,1.1640616996534667
1026,-0.45869768394470606,-0.8116014630028459,-0.7146682829726215
1027,2.506222710897219,0.5648395527072791,-0.7441771308672721
1028,-0.16133600649363034,-0.35278779109947084,-0.9409027834982762
1029,-0.647317451519697,-0.8116014630028459,0.977172329654013
1030,-0.7993182756458717,-0.8116014630028459,-0.8130311092881236
1031,-0.6335048256924202,-0.8116014630028459,1.3804599175475711
1032,-0.23996267566468413,0.10602588080390415,-0.2818718471844127
1034,0.5939606721512658,1.9412805684174044,-0.9605753487613766
1035,0.36448526334007897,-0.35278779109947084,-0.05563734665875811
1036,-0.69632440019477,-0.8116014630028459,0.6033935896551054
1037,-0.9694055874023818,-0.8116014630028459,2.6886855075437484
1038,0.10667848657644233,1.0236532246106542,-0.04580106402720791
1039,0.9726124398970407,1.0236532246106542,-0.45892493455231637
1040,-0.7010194541755215,-0.8116014630028459,1.8427652012304305
1041,0.4015501749770404,1.4824668965140293,0.22961484965619772
1042,-0.14974083360185367,-0.8116014630028459,1.8427652012304305
1043,-0.7179290813093625,-0.35278779109947084,0.5050307633396033
1044,1.6094674005736926,2.8589079122241543,-0.9507390661298264
1046,2.884440898460075,1.9412805684174044,-0.8720488050774248
1047,-0.25113665637876803,-0.35278779109947084,-0.6654868698148706
1048,-0.7127385071195607,-0.35278779109947084,-0.45892493455231637
1049,0.2583076705458295,-0.35278779109947084,-0.4982700650785171
1050,-0.6880492127036302,-0.8116014630028459,1.1640616996534667
1051,1.0564792352788015,-0.8116014630028459,-0.3703983908683645
1052,0.817142974307514,0.10602588080390415,-0.29170812981596295
1054,2.3963039405246396,3.3177215841275296,-0.9704116313929267
1055,2.1955439278279165,0.5648395527072791,-0.36056210823681434
1056,0.33446912667685824,0.10602588080390415,-0.6556505871833204
1057,-0.6406279286975181,-0.8116014630028459,-0.18350902086891072
1059,-0.8466404556101738,-0.8116014630028459,0.023052914393643494
1060,-0.6220335328529061,-0.35278779109947084,-0.9212302182351758
1061,-0.9096458501909175,-0.8116014630028459,1.4788227438630732
1062,0.06177196763126029,1.4824668965140293,-0.8622125224458745
1063,1.982891430113987,3.7765352560309045,-0.8917213703405251
1064,-0.7825944685904246,-0.8116014630028459,2.6198315291228966
1065,-0.6851751954911386,-0.35278779109947084,-0.24252671665821193
1066,-0.6359204867115403,-0.8116014630028459,-0.9507390661298264
1067,0.8100074832971899,-0.35278779109947084,0.26895998018239853
1068,-0.8257666668039306,-0.35278779109947084,-0.34088954297371393
1070,-0.2146539809874409,-0.35278779109947084,0.1607608712353463
1071,-0.3763670012110012,-0.8116014630028459,2.059163419124535
1072,-0.6656516992545575,-0.8116014630028459,-0.33105326034216376
1074,-0.7247796481994827,-0.8116014630028459,1.518167874389274
1075,2.197203920528235,1.9412805684174044,-0.685159435077971
1076,0.07738085421634427,-0.35278779109947084,-0.4785974998154167
1077,-0.7504104310126085,-0.8116014630028459,-0.36056210823681434
1078,-0.9285251701557333,-0.8116014630028459,2.6198315291228966
1079,1.0969880123686624,1.0236532246106542,-0.9310665008667259
1080,-0.875938087970272,-0.8116014630028459,2.009982005966784
1081,0.6997666247887279,0.10602588080390415,-0.7048320003410714
1082,-0.14820472095379777,0.10602588080390415,0.8197918075492098
1083,-0.46719585552991844,0.10602588080390415,-0.5769603261309187
1084,0.37997026987290067,0.5648395527072791,-0.5966328913940192
1085,0.8882005722853247,-0.35278779109947084,-0.08514619455340872
1087,-0.4490226518629992,-0.35278779109947084,-0.7540134134988223
1088,-0.6604735130699819,-0.35278779109947084,-0.7048320003410714
1089,0.34465206697284134,0.10602588080390415,1.9804731580721335
1090,-0.5902830754580091,-0.35278779109947084,0.43617678491875195
1091,-0.2850921787039389,-0.35278779109947084,-0.9310665008667259
1092,0.11833559949435023,-0.35278779109947084,-0.8031948266565734
1093,1.0366336509063376,1.0236532246106542,-0.6654868698148706
1094,-0.8332614099658161,-0.8116014630028459,0.7411015464968082
1095,-0.557566353655464,0.10602588080390415,-0.41957980402611555
1096,-0.8084977875185282,-0.8116014630028459,-0.7736859787619228
1097,1.661051054335827,1.4824668965140293,-0.832703674551224
1098,-1.0033487217223263,-0.8116014630028459,-0.8031948266565734
1099,-0.5913236678970147,-0.8116014630028459,0.5738847417604548
1100,-0.03414835683564847,0.5648395527072791,-0.7441771308672721
1101,-0.7320018552463905,-0.35278779109947084,1.0952077212326154
1102,-0.2110986234875051,0.5648395527072791,-0.9310665008667259
1103,-0.962716064580203,-0.8116014630028459,1.4984953091261737
1104,3.126093716408672,2.8589079122241543,-0.4097435213945653
1105,-0.6200390640114787,-0.8116014630028459,-0.881885087708975
1106,-0.6802943214319933,-0.8116014630028459,-0.3507258256052641
1107,0.003622671099209476,0.10602588080390415,-0.7441771308672721
1108,0.4866805468918793,0.10602588080390415,-0.08514619455340872
1109,0.8371991547688243,-0.35278779109947084,-0.4785974998154167
1110,0.9084673488354814,-0.8116014630028459,0.2787962628139487
1111,2.21661592471778,0.10602588080390415,-0.04580106402720791
1112,0.2824518927318046,-0.8116014630028459,-0.42941608665766573
1114,-0.5867401059632996,0.10602588080390415,0.6722475680759568
1115,-0.8002226000273884,-0.8116014630028459,-0.42941608665766573
1116,-0.8188169958720004,-0.8116014630028459,2.216543941229338
1117,0.4754074621359854,1.0236532246106542,-0.980247914024477
1118,1.6689422136649532,2.4000942403207794,-0.8130311092881236
1119,-0.6892136851948985,-0.8116014630028459,1.4493138959684226
1120,-0.44668131887523665,0.5648395527072791,-0.41957980402611555
1121,-0.8875580368725009,-0.8116014630028459,-0.2621992819213123
1122,0.18972767361326998,0.10602588080390415,-0.685159435077971
1123,2.8869061115000996,-0.35278779109947084,-0.9212302182351758
1124,2.778399573723313,0.5648395527072791,0.21977856702464751
1125,2.3646278111611,2.4000942403207794,-0.9704116313929267
1127,-0.5853774253884113,0.10602588080390415,0.1902697191299969
1128,-0.3985043665503227,-0.8116014630028459,2.531304985438945
1129,1.1454622768190061,1.0236532246106542,-0.45892493455231637
1130,-0.9160132848772136,-0.8116014630028459,-0.36056210823681434
1131,-0.92277713573075,-0.8116014630028459,-0.1441638903427099
1132,0.5195459247571393,-0.8116014630028459,-0.44908865192076614
1135,0.4075583575117752,1.0236532246106542,-0.9605753487613766
1136,2.245133112748624,1.0236532246106542,-0.881885087708975
1137,-0.09233481738337816,1.0236532246106542,-0.9212302182351758
1138,-0.4401900041366779,-0.35278779109947084,0.8689732207069607
1139,-0.7662918537126703,-0.8116014630028459,-0.29170812981596295
1140,-0.6349913863195711,-0.8116014630028459,1.0165174601802138
1141,-0.3177593484855789,-0.35278779109947084,0.1902697191299969
1142,-0.5515581711207294,-0.8116014630028459,-0.07530991192185851
1143,1.265650703524153,3.3177215841275296,-0.980247914024477
1144,-0.2838905421969919,0.5648395527072791,-0.7245045656041718
1145,-0.050834999875416835,-0.8116014630028459,1.9411280275459326
1146,-0.36856255791845927,0.10602588080390415,-0.7540134134988223
1147,2.144282362201665,0.5648395527072791,-0.7146682829726215
1148,-0.682548938383172,-0.8116014630028459,-0.4982700650785171
1149,-0.8748479435103612,-0.8116014630028459,2.216543941229338
1150,-0.586715329952847,-0.35278779109947084,-0.832703674551224
1151,-0.15012486176386758,0.10602588080390415,0.8099555249176595
1152,2.483874749469051,1.0236532246106542,-0.2818718471844127
1153,-0.6559395031571719,-0.35278779109947084,-0.6261417392886698
1154,1.8054456432530805,0.5648395527072791,-0.20318158613201112
1155,2.129218547846536,2.8589079122241543,-0.42941608665766573
1156,-0.2919675216045115,-0.35278779109947084,-0.8720488050774248
1157,-0.73101081482829,-0.35278779109947084,-0.4982700650785171
1158,0.4344527168579794,-0.35278779109947084,-0.4982700650785171
1159,-0.6359080987063142,-0.35278779109947084,-0.4097435213945653
1160,-0.8546307189811096,-0.8116014630028459,2.4722872896496435
1161,-0.6330340814938225,-0.8116014630028459,-0.45892493455231637
1162,1.209954232026901,1.4824668965140293,-0.9704116313929267
1163,-0.22779765453249973,0.5648395527072791,-0.07530991192185851
1164,-0.7907086120136229,-0.8116014630028459,-0.7638496961303726
1165,-0.6356851146122414,-0.8116014630028459,-0.25236299928976214
1166,-0.4925045502071617,0.5648395527072791,-0.881885087708975
1167,-0.024138848612832817,-0.35278779109947084,0.6722475680759568
1168,-0.650117140700831,-0.35278779109947084,-0.41957980402611555
1169,0.46503870176160805,-0.35278779109947084,-0.04580106402720791
1170,-0.6872068283482448,-0.8116014630028459,1.911619179651282
1171,-0.31384473883408154,-0.35278779109947084,0.0820706101829447
1172,0.07428385290978,-0.8116014630028459,1.6066944180732259
1173,-0.6015066081929981,-0.8116014630028459,0.780446677023009
1174,-0.8712306459842941,-0.8116014630028459,0.6722475680759568
1175,-0.97924166355203,-0.8116014630028459,-0.6458143045517701
1176,-0.3636940718645403,0.10602588080390415,-0.7638496961303726
1177,-0.02848703844724905,0.5648395527072791,-0.8228673919196737
1179,-0.3723408995124678,0.10602588080390415,-0.21301786876356132
1180,-0.9557787816534989,-0.8116014630028459,-0.3507258256052641
1181,-0.9416564556955659,-0.8116014630028459,2.5608138333335955
1182,1.9389511755764532,1.4824668965140293,-0.9605753487613766
1183,-0.14503339161587603,0.5648395527072791,-0.881885087708975
1184,-0.23250509651847737,0.10602588080390415,0.7411015464968082
1185,2.959413106089383,-0.35278779109947084,1.1542254170219166
1186,3.2872121123813725,1.9412805684174044,-0.9212302182351758
1187,-0.5230409830898854,-0.35278779109947084,-0.9704116313929267
1188,-0.6679310922161886,-0.35278779109947084,0.5247033286027037
1189,0.20351552343009427,1.0236532246106542,-0.9409027834982762
1190,-0.32696363636868786,0.10602588080390415,-0.21301786876356132
1191,-0.7828174526844971,-0.35278779109947084,-0.7835222613934729
1192,-0.8579754803921991,-0.35278779109947084,-0.7736859787619228
1193,-0.24478160969769827,0.5648395527072791,2.0394908538614347
1194,-0.9680429068274935,-0.8116014630028459,0.4460130675503021
1196,2.3489198205342063,2.4000942403207794,-0.8031948266565734
1197,-0.8323323095738469,-0.35278779109947084,-0.29170812981596295
1198,-0.7401036106643626,-0.8116014630028459,1.8329289185988804
1199,-0.5556586008506205,-0.8116014630028459,-0.5081063477100674
1200,2.0615428752954936,1.4824668965140293,-0.685159435077971
1201,-0.6245482979138363,-0.8116014630028459,1.0460263080748644
1202,-0.8242305541558748,-0.35278779109947084,-0.8425399571827742
1203,0.00958130161303908,-0.8116014630028459,-0.27203556455286254
1204,-0.8200805724050786,-0.8116014630028459,-0.39990723876301515
1205,1.2507850972526442,0.5648395527072791,-0.6064691740255693
1207,0.07231416007880508,1.0236532246106542,-0.7245045656041718
1209,-0.6710280935227529,-0.8116014630028459,-0.8228673919196737
1211,0.500406456682572,-0.35278779109947084,-0.34088954297371393
1212,-0.6823755063100045,-0.8116014630028459,1.1050440038641656
1213,-0.007638025651458279,1.4824668965140293,-0.8720488050774248
1214,-0.9728742288657338,-0.8116014630028459,-0.6949957177095212
1215,3.2261144706054727,2.8589079122241543,-0.5671240434993685
1216,1.7975049319030492,1.4824668965140293,-0.9507390661298264
1217,0.6584897913748392,1.0236532246106542,-0.8425399571827742
1219,-0.2805581687911288,-0.8116014630028459,1.085371438601065
1220,1.46295446276275,0.10602588080390415,-0.5376151956047179
1221,-0.4117843081528703,-0.35278779109947084,0.32797767597169974
1223,2.4931905293991963,1.0236532246106542,-0.8917213703405251
1224,0.12394736586184481,0.10602588080390415,0.1509245886037961
1225,-0.20629207745971737,-0.35278779109947084,0.9574997643909126
1226,-0.6606964971640545,-0.8116014630028459,1.7444023749149287
1227,-0.4820366857909745,0.10602588080390415,0.0919068928144949
1228,-0.44219686098333155,-0.8116014630028459,-0.23269043402666173
1229,0.06838716242208163,-0.8116014630028459,-0.46876121718386654
1231,0.6930771019665489,0.10602588080390415,-0.5277789129731677
1232,-0.2717131330595812,-0.35278779109947084,-0.8228673919196737
1233,-0.2852160587562015,0.10602588080390415,0.534539611234254
1234,-0.5229418790480754,-0.8116014630028459,1.223079395442768
1235,-0.34446788775338916,-0.35278779109947084,-0.9212302182351758
1236,-0.6620591777389427,-0.35278779109947084,0.2099422843930973
1237,-0.9381630382217614,-0.8116014630028459,-0.3900709561314649
1238,-0.48867665659224824,-0.35278779109947084,-0.3703983908683645
1239,1.8556666164403268,2.4000942403207794,-0.8130311092881236
1241,2.618148338116452,3.7765352560309045,-0.9704116313929267
1242,-0.26053915234549735,0.10602588080390415,-0.7736859787619228
1243,0.7010178133165798,1.0236532246106542,-0.7048320003410714
1244,-0.29171976149998646,-0.8116014630028459,1.81325635333578
1245,-0.8856626720728836,-0.35278779109947084,0.7411015464968082
1246,0.8649854504913191,0.10602588080390415,-0.22285415139511153
1247,-0.8794686694597551,-0.8116014630028459,-0.6654868698148706
1249,-0.8928353270988866,-0.8116014630028459,1.6263669833363261
1250,-0.2593003518228715,0.5648395527072791,-0.7245045656041718
1251,0.9880850584246359,0.5648395527072791,0.0820706101829447
1252,-0.8760124160016294,-0.8116014630028459,1.8034200707042298
1253,0.5530926429098438,1.0236532246106542,-0.9015576529720754
1254,-0.5601926107634305,-0.8116014630028459,2.009982005966784
1256,-0.1434229509364625,-0.35278779109947084,-0.6753231524464207
1258,-0.7888380232244581,-0.8116014630028459,-0.7933585440250231
1259,-0.7456162729900471,-0.35278779109947084,0.22961484965619772
1260,-0.9534746126814151,-0.8116014630028459,-0.3507258256052641
1261,-0.16909089776526715,-0.8116014630028459,0.052561762288294095
1264,-0.8405703330493077,-0.8116014630028459,1.6362032659678765
1267,0.608999710495942,1.0236532246106542,-0.7048320003410714
1268,-0.8790350892768362,-0.8116014630028459,1.6362032659678765
1269,-0.6038355531755344,-0.35278779109947084,-0.36056210823681434
1270,-0.738678990063343,-0.8116014630028459,2.157526245440037
1271,0.7143968589609374,2.4000942403207794,-0.9507390661298264
1272,-0.8809056780660011,-0.8116014630028459,-0.6753231524464207
1273,0.09925807144591431,0.10602588080390415,-0.9409027834982762
1274,-0.9162982089974175,-0.8116014630028459,0.2787962628139487
1275,-0.44933235199365573,1.0236532246106542,-0.586796608762469
1276,0.23194599542435412,1.4824668965140293,0.013216631762093294
1277,-0.6033400329664841,-0.8116014630028459,0.23945113228774792
1278,-1.0115248051716559,-0.8116014630028459,-0.6654868698148706
1279,0.08966975540079129,-0.35278779109947084,1.9804731580721335
1280,-0.8422427137548525,-0.8116014630028459,2.6001589638597964
1281,0.19361750725431467,2.8589079122241543,-0.9507390661298264
1283,-0.8271665113944977,-0.8116014630028459,-0.9605753487613766
1285,-0.8685672248606489,-0.8116014630028459,-0.42941608665766573
1286,-0.973468853116594,-0.8116014630028459,2.206707658597788
1288,-0.5194112975585922,-0.8116014630028459,-0.8720488050774248
1290,-0.8854768519944898,-0.8116014630028459,-0.6261417392886698
1291,2.777433309315666,3.7765352560309045,-0.832703674551224
1292,-0.8265718871436373,-0.8116014630028459,0.3673228064979005
1294,0.6171014659139141,1.0236532246106542,-0.9409027834982762
1295,-0.8001730480064834,-0.35278779109947084,0.534539611234254
1296,0.5005922767609661,-0.8116014630028459,1.360787352284471
1297,2.280748627774113,1.9412805684174044,-0.4785974998154167
1298,-0.32732288852024943,-0.35278779109947084,-0.685159435077971
1299,-0.8893790736407607,-0.8116014630028459,-0.27203556455286254
1301,-0.20971116690216432,0.5648395527072791,-0.8523762398143244
1302,2.5432752345289544,1.9412805684174044,-0.7638496961303726
1303,1.2118991488474233,0.5648395527072791,-0.9507390661298264
1304,-0.5891805429928723,-0.35278779109947084,1.7050572443887277
1305,0.6449249256520876,1.0236532246106542,-0.7933585440250231
1306,-0.9565220619670743,-0.8116014630028459,0.4263405022872017
1307,2.376037163974483,0.5648395527072791,-0.9507390661298264
1308,-0.5482381857200924,-0.8116014630028459,-0.1638364556058103
1309,2.3268320072157893,0.10602588080390415,-0.881885087708975
1310,-0.19325989596169477,0.10602588080390415,-0.9113939356036256
1311,-0.1888249900906948,0.10602588080390415,0.21977856702464751
1312,-0.27827877582949745,-0.35278779109947084,-0.3900709561314649
1313,0.3242242463547436,1.0236532246106542,-0.9704116313929267
1314,-0.4686080881257117,-0.8116014630028459,2.147689962808487
1315,3.3743617291480903,3.7765352560309045,-0.9704116313929267
1316,-0.3177469604803526,0.10602588080390415,0.28863254544549893
1318,0.148958748413658,-0.35278779109947084,-0.9704116313929267
1319,-0.5528960756851652,-0.8116014630028459,-0.5376151956047179
1320,0.09032631967778287,-0.35278779109947084,-0.9507390661298264
1321,0.06564941326707877,0.5648395527072791,-0.9605753487613766
1322,-0.6817437180434655,-0.8116014630028459,2.678849224912198
1323,-0.9245610084833311,-0.8116014630028459,0.32797767597169974
1326,-0.4691779363661196,-0.35278779109947084,-0.22285415139511153
1327,-0.8732746668466266,-0.8116014630028459,1.3116059391267199
1328,-0.5147410195882932,-0.8116014630028459,1.1837342649165672
1329,-0.2520905327811899,-0.35278779109947084,-0.6359780219202199
1330,-0.2983597323012603,-0.35278779109947084,-0.25236299928976214
1331,0.5989406502522211,-0.35278779109947084,1.360787352284471
1332,-0.9209065469415851,-0.8116014630028459,1.6263669833363261
1334,-0.5317621387691706,-0.35278779109947084,-0.7933585440250231
1335,-0.43912463568721977,-0.8116014630028459,-0.5966328913940192
1337,0.30769864738291647,0.10602588080390415,1.1345528517588161
1338,-0.7095547897764126,-0.35278779109947084,0.7214289812337078
1339,1.9619804772920648,0.5648395527072791,-0.13432760771115973
1340,0.9534234198015685,-0.35278779109947084,-0.29170812981596295
1341,-0.9162114929608338,-0.8116014630028459,1.7247298096518282
1342,-0.3559020165772245,0.5648395527072791,-0.6064691740255693
1343,-0.6173508668773808,-0.8116014630028459,-0.02612849876410751
1344,-0.5095132813828127,0.5648395527072791,-0.881885087708975
1345,-0.9014449907311353,-0.8116014630028459,-0.6654868698148706
1346,2.923772815053441,0.10602588080390415,-0.39990723876301515
1347,-0.3533500875006155,0.5648395527072791,1.9312917449143825
1348,-0.3750167086413393,0.5648395527072791,-0.1441638903427099
1349,0.9399948221363059,1.9412805684174044,-0.9015576529720754
1350,-0.17635026882785396,-0.35278779109947084,-0.586796608762469
1352,-0.50697374031143,-0.8116014630028459,-0.33105326034216376
1353,-0.8231651857064166,-0.8116014630028459,2.265725354387089
1354,1.476928132657968,1.4824668965140293,-0.685159435077971
1357,-0.010834130999832665,-0.35278779109947084,-0.3212169777106135
1359,0.18565201989383143,-0.35278779109947084,0.9968448949171134
1360,-0.6523717576520097,-0.8116014630028459,0.0623980449198443
1361,-0.19911942243371453,0.5648395527072791,-0.8130311092881236
1362,-0.8383404921085815,-0.8116014630028459,1.1542254170219166
1363,-0.14208504637202668,1.9412805684174044,-0.39990723876301515
1364,-0.8685300608449702,-0.8116014630028459,-0.9704116313929267
1365,-0.48986590509396893,-0.35278779109947084,-0.8228673919196737
1366,-0.661489329498535,-0.8116014630028459,1.360787352284471
1367,-0.880038517700163,-0.8116014630028459,-0.05563734665875811
1368,1.5005520586244399,1.4824668965140293,-0.881885087708975
1369,1.2929414790375975,1.4824668965140293,0.052561762288294095
1370,1.708261742253093,2.8589079122241543,-0.46876121718386654
1371,0.25809707445698304,-0.8116014630028459,-0.10481875981650911
1372,0.1762123599114235,1.0236532246106542,-0.685159435077971
1373,1.1490919623502995,1.4824668965140293,-0.8720488050774248
1374,1.2105116922620822,0.5648395527072791,-0.9605753487613766
1376,-0.8580621964287828,-0.8116014630028459,-0.5671240434993685
1377,-0.9565963899984319,-0.8116014630028459,-0.9507390661298264
1378,-0.28459665849488863,-0.35278779109947084,1.4394776133368723
1379,3.1845403250661533,2.8589079122241543,-0.5769603261309187
1380,-0.22170275596118127,-0.8116014630028459,0.7509378291283584
1381,0.15979825298663283,0.10602588080390415,-0.08514619455340872
1382,0.2328750958163234,0.5648395527072791,0.0919068928144949
1383,1.6972240295964982,1.0236532246106542,-0.7048320003410714
1384,3.083156890294465,3.3177215841275296,-0.734340848235722
1385,0.8486580596031121,0.10602588080390415,-0.4785974998154167
1386,0.07875592279645884,0.10602588080390415,0.8197918075492098
1387,1.4691360773706523,1.0236532246106542,-0.5671240434993685
1388,0.744004191451692,0.5648395527072791,-0.5081063477100674
1389,-0.10737385572805429,0.5648395527072791,-0.7736859787619228
1390,2.8278401025813062,1.0236532246106542,-0.25236299928976214
1391,-0.45993648446733176,-0.35278779109947084,-0.19334530350046092
1392,-0.8685672248606489,-0.8116014630028459,2.678849224912198
1393,-0.8860962522558027,-0.8116014630028459,2.216543941229338
1394,1.8813841152900361,3.7765352560309045,-0.5671240434993685
1395,0.034939548311187424,-0.35278779109947084,-0.6949957177095212
1396,-0.8032824373182739,-0.8116014630028459,0.8197918075492098
1397,-0.7204686223807452,-0.35278779109947084,1.32144222175827
1398,2.1389555199543744,3.3177215841275296,-0.9015576529720754
1399,1.0298326360371224,-0.35278779109947084,1.173897982285017
1400,0.7580521893782675,0.10602588080390415,0.1017431754460451
1401,-0.8985833615238699,-0.8116014630028459,1.7444023749149287
1402,-0.6931778468673008,-0.8116014630028459,2.1378536801769368
1403,1.2907240261020971,0.10602588080390415,-0.9212302182351758
1404,2.4993597560018728,1.0236532246106542,-0.9704116313929267
1405,0.13245792545228344,-0.35278779109947084,1.567349287547025
1406,2.7719206469899813,1.0236532246106542,-0.36056210823681434
1408,-0.9193580462883031,-0.8116014630028459,0.4066679370241013
1409,0.37326835904549543,-0.35278779109947084,-0.48843378244696695
1410,2.1754505833509277,2.4000942403207794,-0.9113939356036256
1411,-0.6542918984620796,-0.35278779109947084,0.534539611234254
1412,-0.4112268479176889,-0.35278779109947084,0.0820706101829447
1413,0.8103047954226201,0.10602588080390415,0.6132298722866555
1414,-0.4577190315318317,-0.8116014630028459,2.2755616370186393
1415,-0.9288720343020685,-0.8116014630028459,1.2329156780743182
1416,-0.5254690321142319,-0.35278779109947084,-0.2621992819213123
1417,-0.37432298034866884,0.5648395527072791,-0.48843378244696695
1418,0.31912038820152555,0.10602588080390415,-0.016292216132557307
1420,-0.9019652869506382,-0.8116014630028459,0.9476634817593623
1422,-0.3306180979104338,-0.35278779109947084,-0.685159435077971
1423,1.2981072772169464,0.5648395527072791,-0.7835222613934729
1425,-0.849204772692009,0.10602588080390415,-0.9113939356036256
1426,-0.5395418060512599,-0.8116014630028459,1.1050440038641656
1427,0.06085525524451725,1.4824668965140293,-0.9015576529720754
1428,1.7993755206922144,1.0236532246106542,-0.881885087708975
1431,0.22846496595577592,0.5648395527072791,-0.9605753487613766
1432,-0.8621254621429951,-0.8116014630028459,-0.5966328913940192
1433,0.5490293771956313,0.5648395527072791,-0.8130311092881236
1436,-1.0144979264259577,-0.8116014630028459,-0.8031948266565734
1437,-0.2750083424497656,-0.8116014630028459,0.1607608712353463
1438,-0.5929960486025594,-0.8116014630028459,1.2034068301796677
1439,1.2348665105369039,0.10602588080390415,-0.29170812981596295
1440,1.5251918010194658,-0.35278779109947084,-0.48843378244696695
